smiles,pLogS
CC(C)OC(=O)C1=CN(C(=O)c2cc(F)cc(C(F)(F)F)c2)CC(C)(C)c2c1[nH]c1ccccc21,5.0
O=C1N=C(Nc2ccc(Oc3ccccc3)cc2)S/C1=C/c1ccc(N2CCNCC2)cc1,12.6594969083079
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cnccc21,5.30102999566398
CC(C)(O)CCSc1ccc(S(N)(=O)=O)cc1,8.83788502067382
CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(N)=O)C(C)C,2.80051908513764
CC1(CC(=O)NCc2ccc3c(c2)OCCO3)CC2(CCCCC2)OO1,9.9048142073156
CNC(=O)Nc1ccc(-c2nc(CS(C)(=O)=O)cc(N3CCOC[C@@H]3C)n2)cc1,3.53760200210104
O=C(COc1ccc(Cl)c(F)c1)NC12CCC(NC(=O)COc3ccc(Cl)c(F)c3)(CC1)[C@@H](OC(=O)OCCOP(=O)(O)O)C2,3.0
C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.60697939487872
NS(=O)(=O)c1cccc(Nc2nc(NCc3cccs3)c3ccccc3n2)c1,9.46824180387005
Nc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N)n1,8.0
O=c1cc(-c2cccc3c2Sc2ccc(OCCN4CCC(F)(F)CC4)cc2C3)oc(N2CCOCC2)c1,11.2557716568002
CCCNC(=O)c1nnc2c(-c3cc(C)ccc3OC)cccc2c1N,5.08092190762393
COc1ccc(N(C)C(=O)[C@@H]2[C@@H](Cc3ccnc(N)c3)C(=O)N2C(=O)N[C@@H](C2CCCCC2)C(F)(F)F)cc1,5.0
CC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC1=O,7.72378450373737
C[C@H]1CN(C[C@@H](C)Oc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1,10.2622081649611
N#Cc1cc(Cl)cc(Oc2c(C(F)(F)F)ccn(Cc3cncs3)c2=O)c1,4.63827216398241
COc1cnc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3.45717457304082
COc1ccc(CCN2CCC[C@H]2CN2c3ccccc3CSc3ccccc32)cc1,10.6237874501686
COc1cc(-c2cnc3c(N4CCNC(=O)C4)snc3c2)ccc1N,4.28988263488818
O=C(CCSc1nc2ccncc2o1)N1CCCC1,3.34678748622466
O=C(O)CCc1ccc(OCc2nc(-c3ccc(Cl)cc3)no2)cc1,3.66958622665081
COc1ccc(-c2cc([C@@H](O)C[C@@H](O)CCc3ccc(Cl)cc3)no2)cc1,4.92081875395237
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2=NCCN2)c1,3.38721614328026
CC(=O)Nc1cc(Nc2cc(Nc3ccn(CCO)n3)n3ncc(C#N)c3n2)ccc1C,4.65757731917779
Cc1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc2n1,6.52287874528034
O=C(Nc1cccc(C(F)(F)F)c1)NC1CCN(Cc2cccc(F)c2)CC1,4.30102999566398
COc1ccc(-c2ccc(CNc3ccnc(C(F)(F)F)c3)nc2)cc1Cl,5.0
COc1cc(NC(=O)c2cc(C)n(-c3ccccc3C(F)(F)F)c2C)ccc1-c1ccccc1,3.30102999566398
COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,3.33724216831843
CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCCCC2)cc1,10.7345664635854
Cc1cc(C[C@@H](NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)C(=O)N2CCC3(CCN(c4ccncc4)CC3)C2)cc2cn[nH]c12,2.66554624884907
Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)NC1CC1,11.3801611494464
O=C1Nc2cc(Cl)cc(Cl)c2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,10.4266293530176
Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3cccc(N)c3)C1=N2,3.73048705578208
C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2cccc(O)c2)n1,9.50992975612342
Nc1nc2c3ccccc3nc(CCc3ccc(O)cc3)n2n1,5.52287874528034
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1ccccn1)C(C)C,11.3440544122888
Cc1nc(OCc2cn(CCCNc3ccnc4cc(Cl)ccc34)nn2)nc(-c2ccccc2[N+](=O)[O-])c1C(=O)OC(C)C,6.23657200643706
Cc1cc(NC(=O)Nc2ccc3c(c2)OCO3)c2ccccc2n1,5.79588001734407
O=C(Nc1nc(-c2cccc(F)c2)cs1)c1cc([N+](=O)[O-])ccc1Cl,6.10790539730952
Cc1cc(C(=O)Nc2cccc(OCc3cc(F)ccc3F)c2)c(C)n1-c1ccccc1C(F)(F)F,3.30102999566398
CC(=O)Nc1nc(-c2ccc(Cl)c(F)c2)cs1,5.0
Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C(F)F)N1C[C@H](C)C(=O)O,3.0
FC(F)(F)c1cc(NCc2cn(-c3ccc(-n4ncc5ccncc54)c(Cl)c3)nn2)ccn1,4.30102999566398
CCCCS(=O)(=O)Nc1ccc2cnn(C(C)C)c2c1,3.30102999566398
C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2)cn1,5.63827216398241
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc(B(O)O)c(NS(=O)(=O)c3ccccc3)c2)C(C)(C)C)c1,11.1060573293272
N=C(NCCCOc1ccc(F)cc1)Nc1ccc(Cl)cc1,7.89330859823109
Cc1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1,7.25595863270482
C=CC(=O)Nc1cccc(-n2c(=O)c(=O)[nH]c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.79934301436788
CSc1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1F,9.84801493779918
C[C@H](COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2)N1CCOCC1,10.6025941789499
O=C1NC(=S)n2c1cc1ccc(-c3ccco3)cc1c2=O,4.93930215964639
COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(CC(F)(F)F)CC4)C3)cc2c1,4.18309616062434
Cc1cc(Cl)c(-c2cn(C)c(C)n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,6.0
Cc1ncc(C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@@H](CCO)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C)s1,4.56976364658849
COc1ccc(-c2cc(=O)oc3ccccc23)cc1O,3.79588001734408
Cc1cc(C(=O)Nc2cccc(Cl)c2CCO)c(C)n1-c1ccccc1C(F)(F)F,3.30102999566398
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12,3.69897000433602
O=C(Nc1ccc(-c2cccnc2)cc1F)c1ccccc1,9.8637792243886
COCCCOc1cccc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1,10.5803090035706
CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)Cn1ccc(=O)n(CC(=O)O)c1=O)C(C)C)C(=O)c1nc2ccccc2o1,6.79563090408379
COc1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1OC1CCCC1,4.42596873227228
O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F,3.909535840003005
CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccccn2)C1=O,3.39254497678533
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.695795998553975
CC1(c2ccc(NS(=O)(=O)c3ccccc3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,4.35654732351381
O=C(NO)c1ccc(CN2CC3CCC2CO3)c(F)c1,2.48350296733991
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCNCCCF)cc2F)N1CC1(F)CC1,3.82681373158773
Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](F)C3)co2)ccn1,4.71219827006977
Cc1cc(C(F)F)nn1-c1ccc(Cn2ncc3cnc(-c4cccnc4C(C)C)nc32)cc1,5.0
COc1cc(NCCNCCCF)ncc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(C)(F)F,3.3585258894959
CCOc1ccccc1CCNC(=O)c1cccc2[nH]ccc12,4.0
COc1cc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)ccc1-c1nc(C(F)(F)F)cn1CCF,5.0
CN1C(=O)c2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccc(F)cc2)N2C1=N[C@@H]1CCC[C@@H]12,4.50863830616573
CN(C)c1ccc(N2C(=O)CN(Cc3ccc(F)cc3)C2=S)cc1Cl,5.67778070526608
COCCn1cc(C(=O)c2ccc(-c3ccccc3)cc2)c2ccccc21,6.0
CC(C)(O)Cn1ncc(-c2onc(-c3c(F)cccc3Cl)c2C(=O)OC2CCC2)c1C(F)(F)F,6.0
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2,3.70553377383841
CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4OC)nc32)cc1,5.0
COc1ccc(-c2ccnc(Nc3cccc(NS(C)(=O)=O)c3)n2)cc1,9.28435307581224
O=C(c1ccccc1)N1CC(Nc2cccc(-c3cnc4ccc(Cl)cn34)n2)C1,11.6062351423551
CCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@@H](N(C)c1nc(Nc3cc(C)[nH]n3)cc(O[C@@H]3CCOC3)n1)C2,4.30102999566398
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,4.28649793456268
O=C1COc2c(cc(Cl)cc2[N+](=O)[O-])N1Cc1nnc(-c2ccc(Cl)cn2)n1CCC(F)(F)F,11.3712744600146
CC12CC3CC(C(=O)N[C@H]4CC[C@@H](N)CC4)(C1)CC(c1ccccc1)(C3)C2,4.0
COc1ccc(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3.43651891460559
Cc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,5.22184874961636
COCc1cc(-c2nnc3c4ccccc4c(OCc4ccc(C(=O)NC5CCC5)cn4)nn23)no1,10.7266660267803
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3.30102999566398
CN1CCC(CNC2=NC(=O)/C(=C/c3csc(-c4cccc(N(C)S(C)(=O)=O)c4)n3)S2)CC1,4.0
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCC[C@@H]3C(N)=O)c2)c1)c1ccc2c(c1)OCCO2,4.32790214206428
CC(C)(C)c1ccc(CNc2nc3cc(-c4ccc(F)c5c(N)c(C(N)=O)cnc45)ccc3[nH]2)cc1,10.9845741156158
COCCCNC(=O)c1ccc(Cn2c(=O)c3ccccc3n(Cc3ccc([N+](=O)[O-])cc3)c2=O)cc1,5.88605664769316
COc1ccc(Cc2nc3ccccc3c3nc(N)nn23)c(OC)c1,4.95860731484177
COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4csc(C(F)(F)F)n4)cc3)c2n1,5.0
O=C(CCCc1cccs1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,10.9805067032309
O=C(/C=C/c1c[nH]c2ccccc12)NCCc1cccc2c1OCO2,4.69897000433602
CCOC(=O)C(C)Cc1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1,5.1249387366083
Cc1cc(C(=O)Nc2ccccc2C(=O)OC(C)C)c(C)n1-c1ccccc1C(F)(F)F,3.30102999566398
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(N3CC(C)(C)C3)c2n1,4.5016894462104
CC(C)C(N)C(=O)OCCOCCNC(=O)c1ccc2c(c1)nc(Nc1nc3ccccc3o1)n2C,5.49485002168009
CCNc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,9.17962236238772
CCCCn1c2c(c(CCC)cc1=O)C(=O)c1c(CCC)cc(=O)[nH]c1C2=O,5.30102999566398
C[C@H](CO)Nc1cc(NS(C)(=O)=O)nc(SCc2ccccc2)n1,4.0
C[C@]12CC[C@@H]3[C@H]4CC[C@@](C)(O)C[C@H]4CC[C@H]3[C@@H]1CC[C@@H]2C(=O)Cn1ncnn1,5.60205999132796
CC(C)(C)OC(=O)Cn1nc(-c2ccccc2)c2ccccc21,6.0
CCc1ccc(CN2CCC3(CC2)OCCc2sccc23)s1,4.27572413039921
Cc1nn(C)c(C)c1NC(=O)c1cc(C)n(-c2ccccc2C(F)(F)F)c1C,3.30102999566398
O=C(CCSc1nc2cnccc2o1)N1CCCC1,3.22402566887063
Cc1cccc(C)c1-c1c(C)c(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cn1Cc1ccccn1,3.30102999566398
Cn1c(-c2cccnc2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,10.2203188743842
CC1(C)N=C(N)N=C(N)N1OCCc1ccc2ccccc2c1,3.69680394257951
O=c1[nH]c(N2CCN(c3ccccc3)CC2)nc2c1CCCC2,10.8017165380226
CCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)cccc2c1N,5.08618614761628
Cc1nc(C(=O)Nc2cc(-c3cccc4[nH]ccc34)cc3[nH]ncc23)cs1,10.4930291215829
CC(=O)c1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1,8.85387196432176
CCOc1ccccc1/C=N/NC(=O)/C=C/c1c[nH]c2ccccc12,4.93930215964639
CCc1ccc(COc2ccc(C3CN(C(=O)c4cc(OCCN5CCOCC5)ccn4)C3)cc2OC)cc1,5.2839966563652
CN1CCCc2c1nc(N1CCC3(CC1)C(=O)N(C)c1cc(OCCO)cc(F)c13)[nH]c2=O,9.78474916791086
CC(C)Cc1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,3.74787544749436
CCCCCCCc1ccc(C(=O)/C=C/c2ccccc2)cc1,4.52287874528034
COc1ccc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)nc1,10.9055058519145
COc1cc(/C=C/C(=O)NCCn2c(C)c(CN(C)C)c3ccccc32)cc(OC)c1OC,3.95860731484177
O=S(=O)(NCCN1CCNCC1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,3.69897000433602
CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,9.28559970128088
CCn1cc(C(F)(F)F)nc1-c1ccc([C@@H](C)n2ncc3cnc(-c4c(OC)ncnc4OC)nc32)cc1,5.0
COc1ccc(CCNC(=O)c2c(C)nc3ccccn23)cc1,3.45842075605342
Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2F)nc1,4.65757731917779
CCOc1ccccc1CCNC(=O)/C=C/c1c[nH]c2c(OC)cccc12,5.39577394691553
CC[C@@H](NC(=O)N1C(=O)[C@H](Cc2cc(C)nc(N)c2)[C@H]1C(=O)N(C)c1ccnn1C)c1ccc(C)c(C)c1,4.0
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCN(c3ccc(OC(F)(F)F)cc3)CC2)cc1,11.7052368439211
C=CC(=O)Nc1ccccc1[C@@H](CCc1ccc(OC)c(OC)c1)OC(=O)[C@@H]1CCCCN1C(=O)C(=O)c1cc(OC)c(OC)c(OC)c1,4.63827216398241
CN1CCCc2c1nc(N1CCC3(CC1)C(=O)N(CC1COC1)c1cc(F)cc(F)c13)[nH]c2=O,10.704998472192
O=C(O)Cn1nc(-c2ccccc2)c2ccccc21,3.27197104557948
Cc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)cc1,5.1249387366083
O=C(/C=C/c1c[nH]c2ccccc12)NCCc1ccccc1,4.18708664335714
COCCOc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,3.70774392864352
COc1ccc2nnc(C(=O)C3C[C@@H]4C[C@H](c5ccccc5C(F)(F)F)C[C@@H]4C3)n2c1,5.34678748622466
CCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@@H](N(C)c1nc(COC(=O)C3CCOCC3)c(F)c(Nc3cc(C)[nH]n3)n1)C2,4.0
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccc1,4.0087739243075
COc1cc(NCCNCCCF)ncc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3.040481623027
CCS(=O)(=O)N1[C@H]2CCC[C@@H]1C[C@@H](N(C)c1nc(Nc3cc(C)[nH]n3)cc([C@H]3CCCO3)n1)C2,3.60205999132796
CCN1CCC(c2ccc3c(c2)oc(=O)n3C(=O)NCCCCc2ccccc2)CC1,3.70333480973847
CNc1cccc(CNc2cccc(CNc3ccccn3)n2)n1,4.74472749489669
CCOc1ccccc1CCNC(=O)/C=C/c1cc2ccccc2[nH]1,5.42596873227228
COc1cccc(CNC(=O)c2cc(-c3nnn(CC4COC(CO)CO4)n3)nc(C)n2)c1,3.6252516539899
COc1ncnc(C(C)(C)F)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,5.0
NS(=O)(=O)c1ccc(SCCCO)s1,7.42601787334125
O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4C[C@H]5COC[C@H]5C4)cc3)c21,3.68894581043606
Cc1c(C)n2cc([N+](=O)[O-])nc2c(=O)n1Cc1cccc(OC(F)(F)F)c1,4.80410034759077
CC(=O)c1ccc(Nc2ccnc(-c3ccncc3)n2)cc1,4.43179827593301
Cn1cc([C@@H](Nc2cc(-c3cnc4ccn(C)c4c3)c3nccnc3c2)c2cccnc2)cn1,3.71669877129645
CC[C@H](C)[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@H](C)C(=O)N1c2ccccc2C[C@H]1C(=O)NCc1nn[nH]n1,6.9515691478760395
COc1ccc([N+](=O)[O-])cc1COc1cccc(NC(=O)c2cc(C)n(-c3ccccc3C(F)(F)F)c2C)c1,3.30102999566398
C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,10.7563728658005
C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4cccnc4)cc3)CC2)NC(=O)NC1=O,5.07572071393812
CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)C23CC4CC(CC(C4)C2)C3)C1=O,3.39361863488939
Cc1nc(OCc2cn(CCNc3ccnc4cc(Cl)ccc34)nn2)nc(-c2ccc([N+](=O)[O-])cc2)c1C(=O)OC(C)C,5.15304467498018
CC[C@H](C)C(=O)N1CCC(NC(=O)Nc2ccc(OS(=O)(=O)F)cc2)CC1,10.9408768760017
c1ccc2c(c1)ncn2Cc1cn(-[c-]2cccc2)nn1,4.0
COc1cc(C2CN(C(=O)c3cc(OC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,5.50863830616573
O=S(=O)(NCCN1CCOCC1)c1ccc(NC2CCCCC2)c(NCc2ccncc2)c1,3.69897000433602
c1ccc(Nc2nc(-c3ccccn3)cs2)cc1,3.79588001734408
CCNC(=O)Nc1ccc(-c2nccc(C34CCOCC3C4)n2)cc1,9.48411199570982
COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](N4CCC(C)(C)CC4)C3)cc2c1,4.45099673797421
Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C(C)(C)C)n2)nc1,4.60205999132796
CNc1cccc(CCN2CCC[C@@H]2CN2c3ccccc3COc3ccccc32)c1,9.9050389630106
CCC(CC)C(=O)N1C=C(C(=O)OC(C)C)c2[nH]c3ccccc3c2C(C)(C)C1,8.0
CS(=O)CCNc1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,4.95860731484177
Cc1ccc(NC(=O)Nc2ccc(F)cc2)cc1Cl,6.69897000433602
CCc1ccc(NC(=O)Nc2ncc[nH]2)cc1,4.55909091793478
CC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1cc(C)n(-c2ccccc2C(F)(F)F)c1C,3.30102999566398
CCc1ncc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)s1,13.8374924788541
C=C(c1ccc(N(C)C)c(C#N)c1)c1cc(OC)c(OC)c(OC)c1,9.60515145331777
O=C(NCc1ccc(F)cc1)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,12.3117064442033
C[C@@H]1C[C@H]2c3c(F)cc(C(=O)NO)cc3CCN2C1,2.51570870423525
C[C@]12CC[C@@H]3c4ccc(OCc5ccccn5)cc4CC[C@H]3[C@@H]1CC[C@@H]2N1CCCC1,4.03151705144607
NC(=O)c1ccc(Oc2cccc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c2)cc1,4.22184874961636
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,3.52724355068279
Cc1ccc(C(=O)C2=C(O)C(=O)N(CC(C)O)C2c2ccc(Cl)c(C(F)(F)F)c2)cc1,2.69897000433602
O=C(c1noc2ccccc12)N1CCC(c2ccccc2C(F)(F)F)CC1,5.07572071393812
O=C(NCc1ccc(-c2noc(C3CCCCCC3)n2)cc1)[C@H]1NCC[C@@H]1O,9.88589471252372
Cc1[nH]nc2c1C(C)(c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,3.41105635725998
CC(C)(C)c1nc(-c2ccn[nH]2)c2c(N)c(C#N)c(N)nc2n1,4.86966623150499
CCCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3ccc(F)c(F)c3s2)C[C@@H]1C,5.09691001300806
CC[C@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC1=O,3.9837684180675
CCC12CC3CC(C(=O)N[C@H]4CC[C@H](N)CC4)(C1)CC(c1ccccc1)(C3)C2,4.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,4.61978875828839
Nc1nc(-c2cccc(OC(F)(F)F)c2)cc(=O)[nH]1,3.48148606012211
N#CC1CCCC1Nc1nc(-c2ccccc2)nc2c(=O)[nH]ccc12,4.95860731484177
O=C(NO)c1ccc(CN2CCCC3(C2)[C@H]2C[C@@H]4C[C@@H](C[C@H]3C4)C2)c(F)c1,3.93263152908473
CCS(=O)(=O)c1ccccc1C(=O)N1CCN(c2nc3c(F)cccc3s2)CC1,4.30102999566398
O=C1c2cc(Br)ccc2-n2c1nc1ccncc1c2=O,4.45099673797421
CC(=O)Nc1ccc2ncc3c(c2c1)n(-c1ccc(C(C)(C)C#N)cc1)c(=O)n3C,3.84771165561694
Cn1cc([C@@H](Nc2cc(-c3ccc4ccn(C)c4c3)c3nccnc3c2)c2nccn2C)cn1,4.31875876262441
CCCN[C@H]1CCc2nc(N)sc2C1,3.30102999566398
Cc1cc(-c2cc(C(=O)N(C)CCO)no2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,3.8153085691824002
COc1ccc2c3c([nH]c2c1)[C@@]1(CS[C@@H]2c4c(OC(C)=O)c(C)c5c(c4[C@H](COC1=O)N1C2[C@H]2c4c(cc(C)c(OC)c4O)C[C@@H]([C@@H]1O)N2C)OCO5)NCC3,4.75325529027616
C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,8.93699437881109
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C#N)N1CC(F)(F)F,3.82390874094432
CC(C)CN(Cc1ccc(N2CCC(NS(C)(=O)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1,6.0
COc1cccc(OC)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,5.0
COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1,10.5783472193232
COc1ccc(NS(=O)(=O)c2ccc3c(c2)c2ccc(O)cc2n3C)c(OC)n1,11.6921437102038
Cc1cc(C)c(-c2c[nH]nc2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,4.48148606012211
C[C@@H]1Cn2ncc(-c3ccc(S(=O)(=O)N(C)C)cc3)c2CN1c1ccnc2[nH]ccc12,3.72584215073632
CO[C@@H]1COc2ccccc2[C@@H]1Nc1ncnc2[nH]c(C(F)(F)F)cc12,4.62342304294349
COc1cc(OCCNCCCF)ncc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,3.07109230975605
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](C#N)CC1,2.72124639904717
C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C(C)(C)C)c(NC5(C)CC5)nc34)[nH]c21,5.30102999566398
CN(C)c1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cn1,4.0
Cn1cc(-c2ccc(NC(=O)[C@H](NCCc3ccc(C#N)cc3)c3ccccc3)nc2)cn1,4.6252516539899
CCN1CCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,4.85387196432176
CCOc1ncc(-c2ccccc2-n2c(C)cc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c2C)cc1C#N,3.30102999566398
